step,layer,module_type,module_name,param_name,effective_rank,max_rank,mean_abs_lora_E,max_abs_lora_E
1125,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.03270760923624039,0.053275782614946365
1125,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.022620325908064842,0.05303462594747543
1125,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.009097347036004066,0.021961759775877
1125,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.03252721205353737,0.065167635679245
1125,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.030257295817136765,0.06091926246881485
1125,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.035958003252744675,0.06403055042028427
1125,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006916082929819822,0.014838626608252525
1125,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.046160489320755005,0.06957662105560303
1125,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.057790495455265045,0.07724851369857788
1125,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04439349099993706,0.07323908060789108
1125,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.0054031070321798325,0.020051315426826477
1125,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.0514376200735569,0.07610371708869934
1125,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.05062539502978325,0.09042954444885254
1125,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.03614889085292816,0.07001437991857529
1125,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.012127228081226349,0.02471167966723442
1125,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.04034882411360741,0.0871196836233139
1125,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07415500283241272,0.09741692245006561
1125,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04611355811357498,0.09194260835647583
1125,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.01052292250096798,0.02443683333694935
1125,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.0505930632352829,0.07964617758989334
1125,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07824409008026123,0.1152595803141594
1125,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04349491000175476,0.07945903390645981
1125,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02339422143995762,0.06099851429462433
1125,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.05102202296257019,0.0869557112455368
1125,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.06033988669514656,0.0891665369272232
1125,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.03066091425716877,0.06175366789102554
1125,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014945763163268566,0.045026276260614395
1125,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.054756373167037964,0.08416832238435745
1125,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08566780388355255,0.11735111474990845
1125,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.0574464276432991,0.09441462904214859
